Exp,Slide,Category,Depth
M2,s11,scd,539.511
M2,s11,scd,508.9
M2,s11,scd,477.239
M2,s11,scd,474.178
M2,s11,scd,470.339
M2,s11,scd,430.242
M2,s11,scd,379.921
M2,s11,scd,401.969
M2,s11,scd,396.093
M2,s11,scd,469.82
M2,s11,scd,479.04
M2,s11,scd,504.95
M2,s11,scd,555.043
M2,s11,scd,493.835
M2,s11,scd,491.466
M2,s11,scd,523.164
M2,s11,scd,557.413
M2,s11,scd,556.022
M2,s11,scd,555.862
M2,s11,scd,531.078
M2,s11,scd,538.056
M2,s11,scd,605.767
M2,s11,scd,530.553
M2,s11,scd,473.098
M2,s11,scd,411.201
M2,s11,scd,475.616
M2,s11,scd,464.03
M2,s11,scd,532.574
M2,s11,scd,632.163
M2,s11,scd,661.848
M2,s11,scd,610.588
M2,s11,scd,563.566
M2,s11,scd,582.663
M2,s11,scd,594.837
M2,s11,scd,601.564
M2,s11,scd,507.928
M2,s11,scd,520.46
M2,s11,scd,443.527
M2,s11,scd,442.2
M2,s11,scd,478.237
M2,s11,scd,451.616
M2,s11,scd,455.606
M2,s11,scd,639.497
M2,s11,scd,657.806
M2,s11,scd,610.552
M2,s11,scd,585.184
M2,s11,scd,499.078
M2,s11,scd,400.705
M2,s11,scd,490.727
M2,s11,scd,575.744
M2,s11,scd,433.627
M2,s11,scd,551.52
M2,s11,scd,551.358
M2,s11,scd,589.563
M2,s11,scd,643.854
M2,s11,scs,174.292
M2,s11,scs,286.887
M2,s11,scs,276.118
M2,s11,scs,264.892
M2,s11,scs,332.761
M2,s11,scs,399.879
M2,s11,scs,299.12
M2,s11,scs,356.382
M2,s11,scs,400.705
M2,s11,scs,401.03
M2,s11,scs,66.256
M2,s11,scs,29.543
M2,s11,scs,8.194
M2,s11,scs,25.911
M2,s11,scs,24.946
M2,s11,scs,10.78
M2,s11,scs,6.626
M2,s11,scs,12.956
M2,s11,scs,31.694
M2,s11,scs,67.797
M2,s11,scs,45.48
M2,s11,scs,77.8
M2,s11,scs,105.741
M2,s11,scs,114.994
M2,s11,scs,8.035
M2,s11,scs,16.777
M2,s11,scs,5.794
M2,s11,scs,108.537
M2,s11,scs,93.7
M2,s11,scs,136.543
M2,s11,scs,155.176
M2,s11,scs,154.684
M2,s11,scs,147.366
M2,s11,scs,21.559
M2,s11,scs,83.018
M2,s11,scs,45.023
M2,s11,scs,54.541
M2,s11,scs,45.96
M2,s11,scs,145.913
M2,s11,scs,165.234
M2,s11,scs,113.628
M2,s11,scs,131.18
M2,s11,scs,100.018
M2,s11,scs,91.61
M2,s11,scs,83.391
M2,s11,scs,146.619
M2,s11,scs,158.265
M2,s11,scs,186.986
M2,s11,scs,180.235
M2,s11,scs,223.243
M2,s11,scs,271.763
M2,s11,scs,219.305
M2,s11,scs,231.405
M2,s11,scs,219.981
M2,s11,scs,246.24
M2,s11,scs,276.916
M2,s11,scs,318.19
M2,s11,scs,294.351
M2,s11,scs,341.387
M2,s11,scs,356.657
M2,s11,scs,362.05
M2,s11,scs,355.264
M2,s11,scs,309.038
M2,s11,scs,66.373
M2,s11,scs,128.716
M2,s11,scs,143.054
M2,s11,scs,101.479
M2,s11,scs,188.334
M2,s11,scs,134.619
M2,s11,scs,134.456
M2,s11,scs,195.519
M2,s11,scs,215.623
M2,s11,scs,217.982
M2,s11,scs,205.789
M2,s11,scs,227.642
M2,s11,scs,225.665
M2,s11,scs,175.422
M2,s11,scs,150.641
M2,s11,scs,137.879
M2,s11,scs,70.869
M2,s11,scs,86.909
M2,s11,scs,144.321
M2,s11,scs,13.823
M2,s11,scs,42.272
M2,s11,scs,251.572
M2,s11,scs,233.56
M2,s11,scs,251.557
M2,s11,scs,229.252
M2,s11,scs,233.808
M2,s11,scs,166.688
M2,s11,scs,280.64
M2,s11,scs,285.335
M2,s11,scs,334.189
M2,s11,scs,344.02
M2,s11,scs,346.578
M2,s11,scs,373.011
M2,s11,scs,200.874
M2,s11,scs,163.182
M2,s11,scs,182.442
M2,s11,scs,186.35
M2,s11,scs,150.753
M2,s11,scs,164.913
M2,s11,scs,218.55
M2,s11,scs,304.709
M2,s11,scs,261.294
M2,s11,scs,216.174
M2,s11,scs,236.657
M2,s11,scs,278.019
M2,s11,scs,317.06
M2,s11,scs,278.525
M2,s11,scs,229.303
M2,s11,scs,267.583
M2,s11,scs,241.517
M2,s11,scs,296.083
M2,s11,scs,325.575
M2,s11,scs,365.543
M2,s11,scs,390.235
M2,s11,scs,372.509
M2,s11,scs,363.669
M2,s11,scs,389.675
M2,s11,scs,439.403
M2,s11,scs,384.895
M2,s11,scs,359.61
M2,s11,scs,371.366
M2,s11,scs,384.626
M2,s11,scs,188.533
M2,s11,scs,222.946
M2,s11,scs,282.236
M2,s11,scs,284.369
M2,s11,scs,201.452
M2,s11,scs,221.437
M2,s11,scs,168.177
M2,s11,scs,205.544
M2,s11,scs,273.694
M2,s11,scs,224.972
M2,s11,scs,222.409
M2,s11,scs,282.566
M2,s11,scs,260.304
M2,s11,scs,98.352
M2,s11,scs,165.234
M2,s11,scs,407.469
M2,s11,scs,422.613
M2,s11,scs,430.351
M2,s11,scs,430.903
M2,s11,scs,400.27
M2,s11,scs,418.017
M2,s11,scs,433.01
M2,s11,scs,460.822
M2,s11,scs,342.112
M2,s11,scs,298.584
M2,s11,scs,332.539
M2,s11,scs,298.19
M2,s11,scs,359.409
M2,s11,scs,366.019
M2,s11,scs,393.828
M2,s11,scs,378
M2,s11,scs,306.572
M2,s11,scs,391.81
M2,s11,scs,428.414
M2,s11,scs,413.98
M2,s11,scs,355.747
M2,s11,scs,111.204
M2,s11,scs,199.532
M2,s11,scs,249.407
M2,s11,scs,265.899
M2,s11,scs,315.75
M2,s11,scs,428.318
M2,s11,scs,374.954
M2,s11,scs,203.264
M2,s11,scs,295.419
M2,s12,scd,407.365
M2,s12,scd,389.834
M2,s12,scd,433.198
M2,s12,scd,430.915
M2,s12,scd,435.128
M2,s12,scd,387.646
M2,s12,scd,431.202
M2,s12,scd,463.838
M2,s12,scd,432.267
M2,s12,scd,449.785
M2,s12,scd,449.877
M2,s12,scd,347.103
M2,s12,scd,454.287
M2,s12,scd,442.994
M2,s12,scd,449.449
M2,s12,scd,482.93
M2,s12,scd,552.399
M2,s12,scd,504.65
M2,s12,scd,475.95
M2,s12,scd,500.14
M2,s12,scd,371.985
M2,s12,scd,348.839
M2,s12,scd,327.063
M2,s12,scd,291.924
M2,s12,scd,312.433
M2,s12,scd,337.063
M2,s12,scd,332.668
M2,s12,scd,309.489
M2,s12,scd,328.921
M2,s12,scd,394.156
M2,s12,scd,380.695
M2,s12,scd,400.434
M2,s12,scd,393.595
M2,s12,scd,382.573
M2,s12,scd,454.264
M2,s12,scd,499.962
M2,s12,scd,474.221
M2,s12,scd,457.636
M2,s12,scd,412.736
M2,s12,scd,432.087
M2,s12,scd,556.665
M2,s12,scd,495.151
M2,s12,scd,491.852
M2,s12,scd,528.993
M2,s12,scd,549.124
M2,s12,scd,565.882
M2,s12,scd,447.007
M2,s12,scd,532.518
M2,s12,scd,531.992
M2,s12,scd,576.611
M2,s12,scd,587.149
M2,s12,scd,394.725
M2,s12,scd,421.45
M2,s12,scd,421.45
M2,s12,scd,450.588
M2,s12,scd,527.49
M2,s12,scd,480.429
M2,s12,scd,482.778
M2,s12,scd,524.586
M2,s12,scd,535.506
M2,s12,scd,534.171
M2,s12,scd,514.145
M2,s12,scd,516.275
M2,s12,scd,609.426
M2,s12,scd,573.486
M2,s12,scd,630.684
M2,s12,scd,480.034
M2,s12,scd,429.104
M2,s12,scd,382.607
M2,s12,scd,423.574
M2,s12,scd,430.195
M2,s12,scd,478.223
M2,s12,scd,526.297
M2,s12,scd,556.558
M2,s12,scd,582.672
M2,s12,scd,553.788
M2,s12,scd,565.177
M2,s12,scd,593.781
M2,s12,scd,539.826
M2,s12,scd,568.123
M2,s12,scd,596.391
M2,s12,scd,579.871
M2,s12,scd,569.267
M2,s12,scd,648.194
M2,s12,scd,669.315
M2,s12,scd,640.784
M2,s12,scd,548.428
M2,s12,scd,586.17
M2,s12,scd,636.001
M2,s12,scd,583.965
M2,s12,scd,446.998
M2,s12,scd,460.228
M2,s12,scd,477.467
M2,s12,scd,418.002
M2,s12,scd,452.281
M2,s12,scd,476.85
M2,s12,scd,435.73
M2,s12,scd,516.618
M2,s12,scd,521.847
M2,s12,scd,505.392
M2,s12,scd,478.868
M2,s12,scd,421.802
M2,s12,scd,482.301
M2,s12,scd,442.154
M2,s12,scd,587.369
M2,s12,scd,562.752
M2,s12,scd,563.495
M2,s12,scd,463.571
M2,s12,scd,540.259
M2,s12,scd,554.441
M2,s12,scd,474.776
M2,s12,scd,548.152
M2,s12,scs,27.318
M2,s12,scs,12.238
M2,s12,scs,26.745
M2,s12,scs,23.726
M2,s12,scs,36.995
M2,s12,scs,50.816
M2,s12,scs,57.537
M2,s12,scs,97.163
M2,s12,scs,153.275
M2,s12,scs,162.333
M2,s12,scs,204.505
M2,s12,scs,73.587
M2,s12,scs,64.678
M2,s12,scs,44.562
M2,s12,scs,42.878
M2,s12,scs,35.932
M2,s12,scs,57.424
M2,s12,scs,67.816
M2,s12,scs,25.408
M2,s12,scs,11.363
M2,s12,scs,2.273
M2,s12,scs,30.32
M2,s12,scs,31.201
M2,s12,scs,75.132
M2,s12,scs,92.702
M2,s12,scs,130.647
M2,s12,scs,102.957
M2,s12,scs,93.865
M2,s12,scs,154.341
M2,s12,scs,171.702
M2,s12,scs,193.501
M2,s12,scs,74.96
M2,s12,scs,67.797
M2,s12,scs,94.823
M2,s12,scs,205.789
M2,s12,scs,82.629
M2,s12,scs,91.469
M2,s12,scs,80.876
M2,s12,scs,59.086
M2,s12,scs,107.857
M2,s12,scs,88.425
M2,s12,scs,81.258
M2,s12,scs,92.842
M2,s12,scs,128.766
M2,s12,scs,143.774
M2,s12,scs,143.729
M2,s12,scs,175.355
M2,s12,scs,152.354
M2,s12,scs,112.118
M2,s12,scs,156.724
M2,s12,scs,181.868
M2,s12,scs,205.895
M2,s12,scs,141.739
M2,s12,scs,210.386
M2,s12,scs,216.669
M2,s12,scs,272.782
M2,s12,scs,278.349
M2,s12,scs,258.238
M2,s12,scs,196.349
M2,s12,scs,264.477
M2,s12,scs,222.13
M2,s12,scs,234.437
M2,s12,scs,254.465
M2,s12,scs,237.398
M2,s12,scs,241.474
M2,s12,scs,222.809
M2,s12,scs,202.659
M2,s12,scs,242.903
M2,s12,scs,197.66
M2,s12,scs,213.439
M2,s12,scs,212.487
M2,s12,scs,176.398
M2,s12,scs,207.867
M2,s12,scs,143.909
M2,s12,scs,383.668
M2,s12,scs,264.755
M2,s12,scs,231.756
M2,s12,scs,232.046
M2,s12,scs,207.301
M2,s12,scs,15.16
M2,s12,scs,100.018
M2,s12,scs,136.145
M2,s12,scs,135.336
M2,s12,scs,175.444
M2,s12,scs,259.932
M2,s12,scs,201.349
M2,s12,scs,91.356
M2,s12,scs,94.932
M2,s12,scs,122.17
M2,s12,scs,123.64
M2,s12,scs,226.071
M2,s12,scs,258.478
M2,s12,scs,317.849
M2,s12,scs,267.351
M2,s12,scs,265.996
M2,s12,scs,289.646
M2,s12,scs,280.884
M2,s12,scs,296.414
M2,s12,scs,299.374
M2,s12,scs,226.641
M2,s12,scs,336.388
M2,s12,scs,310.933
M2,s12,scs,325.285
M2,s12,scs,356.183
M2,s12,scs,342.44
M2,s12,scs,357.774
M2,s12,scs,339.669
M2,s12,scs,337.293
M2,s12,scs,327.725
M2,s12,scs,335.635
M2,s12,scs,259.161
M2,s12,scs,230.398
M2,s12,scs,259.957
M2,s12,scs,269.707
M2,s12,scs,302.826
M2,s12,scs,373.92
M2,s12,scs,271.173
M2,s12,scs,245.146
M2,s12,scs,233.111
M2,s12,scs,325.198
M2,s12,scs,259.435
M2,s12,scs,285.511
M2,s12,scs,292.467
M2,s12,scs,270.549
M2,s12,scs,260.304
M2,s12,scs,340.011
M2,s12,scs,289.151
M2,s12,scs,224.512
M2,s12,scs,182.464
M2,s12,scs,140.182
M2,s12,scs,33.128
M2,s12,scs,243.773
M2,s12,scs,142.511
M2,s12,scs,62.091
M2,s12,scs,64.678
M2,s12,scs,89.124
M2,s12,scs,126.989
M2,s12,scs,160.412
M2,s12,scs,357.146
M2,s12,scs,318.081
M2,s12,scs,347.281
M2,s12,scs,369.722
M2,s12,scs,355.061
M2,s12,scs,304.204
M2,s12,scs,276.094
M2,s12,scs,273.085
M2,s12,scs,345.249
M2,s12,scs,350.125
M2,s12,scs,341.829
M2,s12,scs,234.437
M2,s12,scs,337.614
M2,s12,scs,376.648
M2,s12,scs,390.225
M2,s12,scs,298.259
M2,s12,scs,277.405
M2,s12,scs,319.13
M2,s12,scs,363.769
M2,s12,scs,386.475
M2,s12,scs,406.432
M2,s12,scs,398.239
M2,s12,scs,426.977
M2,s12,scs,423.605
M2,s12,scs,365.892
M2,s12,scs,393.828
M2,s12,scs,270.353
M2,s12,scs,145.603
M2,s12,scs,215.623
M2,s12,scs,419.98
M2,s12,scs,309.769
M2,s12,scs,316.388
M2,s12,scs,324.367
M2,s12,scs,330.112
M2,s12,scs,377.521
M2,s12,scs,419.728
M2,s12,scs,284.587
M2,s12,scs,301.835
M2,s12,scs,113.013
M2,s12,scs,214.687
M2,s12,scs,400.992
M2,s12,scs,377.562
M2,s12,scs,402.909
M2,s12,scs,355.134
M2,s14,scd,382.776
M2,s14,scd,316.012
M2,s14,scd,292.715
M2,s14,scd,261.433
M2,s14,scd,463.838
M2,s14,scd,443.702
M2,s14,scd,440.489
M2,s14,scd,476.557
M2,s14,scd,431.427
M2,s14,scd,406.759
M2,s14,scd,420.653
M2,s14,scd,358.819
M2,s14,scd,375.767
M2,s14,scd,449.9
M2,s14,scd,437.197
M2,s14,scd,440.467
M2,s14,scd,487.214
M2,s14,scd,440.539
M2,s14,scd,368.182
M2,s14,scd,354.216
M2,s14,scd,368.634
M2,s14,scd,374.613
M2,s14,scd,388.816
M2,s14,scd,432.84
M2,s14,scd,419.149
M2,s14,scd,473.532
M2,s14,scd,436.263
M2,s14,scd,386.334
M2,s14,scd,479.66
M2,s14,scd,517.736
M2,s14,scd,511.986
M2,s14,scd,509.866
M2,s14,scd,539.535
M2,s14,scd,532.925
M2,s14,scd,474.145
M2,s14,scd,547.502
M2,s14,scd,552.189
M2,s14,scd,478.115
M2,s14,scd,508.809
M2,s14,scd,491.558
M2,s14,scd,176.068
M2,s14,scd,188.019
M2,s14,scd,104.944
M2,s14,scd,228.621
M2,s14,scd,395.154
M2,s14,scd,300.888
M2,s14,scd,339.039
M2,s14,scd,340.134
M2,s14,scd,395.206
M2,s14,scd,354.484
M2,s14,scd,448.87
M2,s14,scd,428.929
M2,s14,scd,494.859
M2,s14,scd,396.755
M2,s14,scd,511.508
M2,s14,scd,491.679
M2,s14,scd,434.932
M2,s14,scd,482.774
M2,s14,scd,346.363
M2,s14,scd,239.058
M2,s14,scd,331.824
M2,s14,scd,573.434
M2,s14,scd,539.491
M2,s14,scd,570.672
M2,s14,scd,562.615
M2,s14,scd,469.399
M2,s14,scd,491.34
M2,s14,scd,472.443
M2,s14,scd,538.864
M2,s14,scd,497.482
M2,s14,scd,561.291
M2,s14,scd,566.117
M2,s14,scd,581.721
M2,s14,scd,605.893
M2,s14,scd,586.909
M2,s14,scd,600.086
M2,s14,scd,573.713
M2,s14,scd,515.697
M2,s14,scd,481.484
M2,s14,scd,416.721
M2,s14,scd,459.138
M2,s14,scd,450.734
M2,s14,scd,565.958
M2,s14,scd,594.498
M2,s14,scd,632.557
M2,s14,scd,588.978
M2,s14,scd,620.472
M2,s14,scd,627.135
M2,s14,scd,669.182
M2,s14,scd,683.983
M2,s14,scd,516.818
M2,s14,scd,459.295
M2,s14,scd,442.874
M2,s14,scd,488.343
M2,s14,scd,657.256
M2,s14,scd,597.306
M2,s14,scd,503.513
M2,s14,scd,535.976
M2,s14,scd,247.719
M2,s14,scd,564.569
M2,s14,scd,550.92
M2,s14,scd,641.622
M2,s14,scd,650.939
M2,s14,scd,573.533
M2,s14,scd,614.374
M2,s14,scd,629.034
M2,s14,scd,681.041
M2,s14,scd,670.525
M2,s14,scd,670.881
M2,s14,scd,620.674
M2,s14,scd,550.289
M2,s14,scd,523.182
M2,s14,scd,449.291
M2,s14,scd,440.489
M2,s14,scd,639.691
M2,s14,scd,698.39
M2,s14,scd,697.702
M2,s14,scd,658.039
M2,s14,scd,698.102
M2,s14,scd,698.536
M2,s14,scd,661.491
M2,s14,scd,356.889
M2,s14,scd,656.454
M2,s14,scd,461.022
M2,s14,scd,363.076
M2,s14,scd,359.734
M2,s14,scd,343.844
M2,s14,scd,679.272
M2,s14,scd,679.277
M2,s14,scd,773.541
M2,s14,scd,624.258
M2,s14,scd,444.359
M2,s14,scd,520.311
M2,s14,scd,631.546
M2,s14,scd,681.827
M2,s14,scd,718.417
M2,s14,scd,734.624
M2,s14,scd,702.968
M2,s14,scd,736.006
M2,s14,scd,722.344
M2,s14,scd,740.058
M2,s14,scd,745.36
M2,s14,scd,745.017
M2,s14,scd,750.551
M2,s14,scd,753.264
M2,s14,scd,781.014
M2,s14,scd,648.698
M2,s14,scd,531.1
M2,s14,scd,577.752
M2,s14,scd,587.729
M2,s14,scd,588.905
M2,s14,scd,416.2
M2,s14,scd,512.12
M2,s14,scd,443.588
M2,s14,scd,437.099
M2,s14,scd,487.033
M2,s14,scd,565.06
M2,s14,scd,552.004
M2,s14,scd,564.32
M2,s14,scd,567.507
M2,s14,scd,664.786
